mesh_point_id,mesh_ix,mesh_iy,x_m,y_m,latitude,longitude,longitude_norm,era5_latitude,era5_longitude_norm,era5_longitude,distance_to_cell_center_km,era5_cell_id
6013,52,76,140000.0,1640000.0,58.783391054204664,-66.07283489697889,-66.07283489697889,58.0,-66.3,-66.3,88.10936289797395,58.0000_-66.3000
6014,53,76,160000.0,1640000.0,58.77685166813639,-65.72642251011376,-65.72642251011376,58.0,-66.3,-66.3,92.62444415067296,58.0000_-66.3000
6015,54,76,180000.0,1640000.0,58.76944165206103,-65.38014013034405,-65.38014013034405,58.0,-66.3,-66.3,100.96886436885157,58.0000_-66.3000
6016,55,76,200000.0,1640000.0,58.76116148822756,-65.03400389196553,-65.03400389196553,58.0,-66.3,-66.3,112.29233042401587,58.0000_-66.3000
6017,56,76,220000.0,1640000.0,58.75201171514955,-64.68802988830744,-64.68802988830744,58.0,-64.8,-64.8,83.87442200158485,58.0000_-64.8000
6018,57,76,240000.0,1640000.0,58.74199292744915,-64.34223416728196,-64.34223416728196,58.0,-64.8,-64.8,86.71612313081602,58.0000_-64.8000
6019,58,76,260000.0,1640000.0,58.7311057756851,-63.99663272696537,-63.99663272696537,58.0,-64.8,-64.8,93.82915225078533,58.0000_-64.8000
6043,16,77,-580000.0,1660000.0,58.61788169684696,-78.54181662984819,-78.54181662984819,58.0,-79.8,-79.8,100.60619405818596,58.0000_-79.8000
6044,17,77,-560000.0,1660000.0,58.642638839992316,-78.199846896373,-78.199846896373,58.0,-78.3,-78.3,71.69718312932127,58.0000_-78.3000
6045,18,77,-540000.0,1660000.0,58.6665417677255,-77.85743082532704,-77.85743082532704,58.0,-78.3,-78.3,78.48936693796973,58.0000_-78.3000
6046,19,77,-520000.0,1660000.0,58.68958895255005,-77.51458325251349,-77.51458325251349,58.0,-78.3,-78.3,89.33157876395852,58.0000_-78.3000
6047,20,77,-500000.0,1660000.0,58.71177891868141,-77.17131913038138,-77.17131913038138,58.0,-78.3,-78.3,102.95162174163501,58.0000_-78.3000
6048,21,77,-480000.0,1660000.0,58.733110242458615,-76.82765352440674,-76.82765352440674,58.0,-78.3,-78.3,118.39426212336942,58.0000_-78.3000
6049,22,77,-460000.0,1660000.0,58.75358155274299,-76.48360160939895,-76.48360160939895,58.0,-76.8,-76.8,85.80078792374758,58.0000_-76.8000
6050,23,77,-440000.0,1660000.0,58.7731915313039,-76.13917866573411,-76.13917866573411,58.0,-76.8,-76.8,94.20762352420685,58.0000_-76.8000
6051,24,77,-420000.0,1660000.0,58.79193891319063,-75.79440007551756,-75.79440007551756,58.0,-76.8,-76.8,105.7716568910166,58.0000_-76.8000
6052,25,77,-400000.0,1660000.0,58.80982248709092,-75.44928131867808,-75.44928131867808,58.0,-76.8,-76.8,119.58007852414383,58.0000_-76.8000
6053,26,77,-380000.0,1660000.0,58.82684109567521,-75.10383796899565,-75.10383796899565,58.0,-75.3,-75.3,92.64769143305266,58.0000_-75.3000
6054,27,77,-360000.0,1660000.0,58.84299363592682,-74.75808569006557,-74.75808569006557,58.0,-75.3,-75.3,98.90470932330486,58.0000_-75.3000
6055,28,77,-340000.0,1660000.0,58.858279059457445,-74.41204023120125,-74.41204023120125,58.0,-75.3,-75.3,108.53515973929815,58.0000_-75.3000
6056,29,77,-320000.0,1660000.0,58.872696372808136,-74.06571742327803,-74.06571742327803,58.0,-75.3,-75.3,120.7341976291995,58.0000_-75.3000
6057,30,77,-300000.0,1660000.0,58.88624463773509,-73.71913317452128,-73.71913317452128,58.0,-73.8,-73.8,98.65832130454051,58.0000_-73.8000
6058,31,77,-280000.0,1660000.0,58.898922971480516,-73.37230346624058,-73.37230346624058,58.0,-73.8,-73.8,103.00627401866902,58.0000_-73.8000
6059,32,77,-260000.0,1660000.0,58.91073054702794,-73.02524434851367,-73.02524434851367,58.0,-73.8,-73.8,110.84338197991224,58.0000_-73.8000
6060,33,77,-240000.0,1660000.0,58.921666593342024,-72.67797193582231,-72.67797193582231,58.0,-73.8,-73.8,121.49609727762761,58.0000_-73.8000
6061,34,77,-220000.0,1660000.0,58.9317303955927,-72.3305024026434,-72.3305024026434,58.0,-73.8,-73.8,134.29588763480382,58.0000_-73.8000
6062,35,77,-200000.0,1660000.0,58.940921295363296,-71.98285197899806,-71.98285197899806,58.0,-72.3,-72.3,106.2383369032327,58.0000_-72.3000
6063,36,77,-180000.0,1660000.0,58.94923869084265,-71.6350369459617,-71.6350369459617,58.0,-72.3,-72.3,112.40711536307732,58.0000_-72.3000
6064,37,77,-160000.0,1660000.0,58.956682037001,-71.28707363113841,-71.28707363113841,58.0,-72.3,-72.3,121.58614678033388,58.0000_-72.3000
6065,38,77,-140000.0,1660000.0,58.963250845749585,-70.9389784041024,-70.9389784041024,58.0,-72.3,-72.3,133.1542269446523,58.0000_-72.3000
6066,39,77,-120000.0,1660000.0,58.96894468608373,-70.59076767180986,-70.59076767180986,58.0,-70.8,-70.8,108.42594900382535,58.0000_-70.8000
6067,40,77,-100000.0,1660000.0,58.97376318420922,-70.2424578739844,-70.2424578739844,58.0,-70.8,-70.8,113.02167502335928,58.0000_-70.8000
6068,41,77,-80000.0,1660000.0,58.977706023652345,-69.89406547847942,-69.89406547847942,58.0,-70.8,-70.8,120.79178572186633,58.0000_-70.8000
6069,42,77,-60000.0,1660000.0,58.98077294535284,-69.54560697662026,-69.54560697662026,58.0,-70.8,-70.8,131.1733234382415,58.0000_-70.8000
6080,53,77,160000.0,1660000.0,58.956682037001,-65.71292636886159,-65.71292636886159,58.0,-66.3,-66.3,111.71807723367384,58.0000_-66.3000
6081,54,77,180000.0,1660000.0,58.94923869084265,-65.3649630540383,-65.3649630540383,58.0,-66.3,-66.3,118.72556393532493,58.0000_-66.3000
6082,55,77,200000.0,1660000.0,58.940921295363296,-65.01714802100194,-65.01714802100194,58.0,-66.3,-66.3,128.4902867663997,58.0000_-66.3000
6083,56,77,220000.0,1660000.0,58.9317303955927,-64.6694975973566,-64.6694975973566,58.0,-64.8,-64.8,103.88139111593568,58.0000_-64.8000
6110,17,78,-560000.0,1680000.0,58.820994317338766,-78.24674133736933,-78.24674133736933,58.0,-78.3,-78.3,91.34321371304158,58.0000_-78.3000
6111,18,78,-540000.0,1680000.0,58.845003701074134,-77.9027087483083,-77.9027087483083,58.0,-78.3,-78.3,96.76563840480858,58.0000_-78.3000
6112,19,78,-520000.0,1680000.0,58.86815363209601,-77.55823843633877,-77.55823843633877,58.0,-78.3,-78.3,105.748671614852,58.0000_-78.3000
6113,20,78,-500000.0,1680000.0,58.890442617125615,-77.21334555939825,-77.21334555939825,58.0,-78.3,-78.3,117.47790517944838,58.0000_-78.3000
6114,21,78,-480000.0,1680000.0,58.91186921558825,-76.86804539115427,-76.86804539115427,58.0,-78.3,-78.3,131.21859880175361,58.0000_-78.3000
6115,22,78,-460000.0,1680000.0,58.93243204002086,-76.52235331722888,-76.52235331722888,58.0,-76.8,-76.8,104.93134659547137,58.0000_-76.8000
6116,23,78,-440000.0,1680000.0,58.95212975646612,-76.17628483134784,-76.17628483134784,58.0,-76.8,-76.8,111.90875575614251,58.0000_-76.8000
6117,24,78,-420000.0,1680000.0,58.970961084852725,-75.82985553141657,-75.82985553141657,58.0,-76.8,-76.8,121.80125183770697,58.0000_-76.8000
6118,25,78,-400000.0,1680000.0,58.988924799361726,-75.48308111552531,-75.48308111552531,58.0,-76.8,-76.8,133.96428750572298,58.0000_-76.8000
6119,26,78,-380000.0,1680000.0,59.00601972877861,-75.13597737788587,-75.13597737788587,58.0,-75.3,-75.3,112.26945496916122,58.0000_-75.3000
6120,27,78,-360000.0,1680000.0,59.022244756830666,-74.78856020470239,-74.78856020470239,58.0,-75.3,-75.3,117.4849438718369,58.0000_-75.3000
6121,28,78,-340000.0,1680000.0,59.03759882250969,-74.44084556997875,-74.44084556997875,58.0,-75.3,-75.3,125.69770202013152,58.0000_-75.3000
6122,29,78,-320000.0,1680000.0,59.05208092037956,-74.09284953126513,-74.09284953126513,58.0,-75.3,-75.3,136.36701708793333,58.0000_-75.3000
6123,30,78,-300000.0,1680000.0,59.06569010086864,-73.74458822534662,-73.74458822534662,58.0,-73.8,-73.8,118.54312706453703,58.0000_-73.8000
6124,31,78,-280000.0,1680000.0,59.078425470546506,-73.39607786387656,-73.39607786387656,58.0,-73.8,-73.8,122.18470656677687,58.0000_-73.8000
6125,32,78,-260000.0,1680000.0,59.0902861923852,-73.0473347289575,-73.0473347289575,58.0,-73.8,-73.8,128.85880687545318,58.0000_-73.8000
6126,33,78,-240000.0,1680000.0,59.10127148600441,-72.69837516867258,-72.69837516867258,58.0,-73.8,-73.8,138.12635269362687,58.0000_-73.8000
6127,34,78,-220000.0,1680000.0,59.11138062790057,-72.34921559257077,-72.34921559257077,58.0,-73.8,-73.8,149.50567557137313,58.0000_-73.8000
6128,35,78,-200000.0,1680000.0,59.12061295165993,-71.9998724671083,-71.9998724671083,58.0,-72.3,-72.3,125.81629655382797,58.0000_-72.3000
6129,36,78,-180000.0,1680000.0,59.128967848154765,-71.65036231105022,-71.65036231105022,58.0,-72.3,-72.3,131.06532379194886,58.0000_-72.3000
6130,37,78,-160000.0,1680000.0,59.13644476572348,-71.3007016908344,-71.3007016908344,58.0,-72.3,-72.3,139.0153868102279,58.0000_-72.3000
6131,38,78,-140000.0,1680000.0,59.14304321033375,-70.95090721590212,-70.95090721590212,58.0,-72.3,-72.3,149.23533496942994,58.0000_-72.3000
6132,39,78,-120000.0,1680000.0,59.14876274572874,-70.60099553399758,-70.60099553399758,58.0,-70.8,-70.8,128.25659853808529,58.0000_-70.8000
6133,40,78,-100000.0,1680000.0,59.15360299355669,-70.25098332644029,-70.25098332644029,58.0,-70.8,-70.8,132.1633659287699,58.0000_-70.8000
6134,41,78,-80000.0,1680000.0,59.15756363348309,-69.90088730337348,-69.90088730337348,58.0,-70.8,-70.8,138.86440609428584,58.0000_-70.8000
6135,42,78,-60000.0,1680000.0,59.16064440328603,-69.55072419899173,-69.55072419899173,58.0,-70.8,-70.8,147.98055158248897,58.0000_-70.8000
6146,53,78,160000.0,1680000.0,59.13644476572348,-65.6992983091656,-65.6992983091656,58.0,-66.3,-66.3,131.07849066327915,58.0000_-66.3000
6147,54,78,180000.0,1680000.0,59.128967848154765,-65.3496376889498,-65.3496376889498,58.0,-66.3,-66.3,137.09781170803333,58.0000_-66.3000
6148,55,78,200000.0,1680000.0,59.12061295165993,-65.0001275328917,-65.0001275328917,58.0,-66.3,-66.3,145.63289312113494,58.0000_-66.3000
6149,56,78,220000.0,1680000.0,59.11138062790057,-64.65078440742923,-64.65078440742923,58.0,-64.8,-64.8,123.88271988734058,58.0000_-64.8000
6177,18,79,-540000.0,1700000.0,59.023386604710375,-77.9484244141049,-77.9484244141049,58.0,-78.3,-78.3,115.61264218311378,58.0000_-78.3000
6178,19,79,-520000.0,1700000.0,59.04664001037808,-77.60231620442556,-77.60231620442556,58.0,-78.3,-78.3,123.22767661421287,58.0000_-78.3000
6179,20,79,-500000.0,1700000.0,59.06902871789759,-77.25577929837979,-77.25577929837979,58.0,-78.3,-78.3,133.42655377595295,58.0000_-78.3000
6180,21,79,-480000.0,1700000.0,59.090551269487534,-76.9088291816025,-76.9088291816025,58.0,-78.3,-78.3,145.66721511685063,58.0000_-78.3000
6181,22,79,-460000.0,1700000.0,59.11120626107695,-76.56148145437969,-76.56148145437969,58.0,-76.8,-76.8,124.33267493255599,58.0000_-76.8000
6182,23,79,-440000.0,1700000.0,59.13099234270796,-76.21375182771119,-76.21375182771119,58.0,-76.8,-76.8,130.27366112030597,58.0000_-76.8000
6183,24,79,-420000.0,1700000.0,59.14990821892472,-75.86565611929767,-75.86565611929767,58.0,-76.8,-76.8,138.8616405040949,58.0000_-76.8000
6184,25,79,-400000.0,1700000.0,59.16795264914784,-75.51721024945455,-75.51721024945455,58.0,-76.8,-76.8,149.64128509880157,58.0000_-76.8000
6185,26,79,-380000.0,1700000.0,59.18512444803426,-75.16843023695509,-75.16843023695509,58.0,-75.3,-75.3,132.00028902799536,58.0000_-75.3000
6186,27,79,-360000.0,1700000.0,59.20142248582228,-74.81933219480538,-74.81933219480538,58.0,-75.3,-75.3,136.4626342354951,58.0000_-75.3000
6187,28,79,-340000.0,1700000.0,59.21684568866155,-74.46993232595358,-74.46993232595358,58.0,-75.3,-75.3,143.59200861268144,58.0000_-75.3000
6188,29,79,-320000.0,1700000.0,59.23139303892745,-74.12024691893659,-74.12024691893659,58.0,-75.3,-75.3,153.01584876420122,58.0000_-75.3000
6189,30,79,-300000.0,1700000.0,59.24506357552016,-73.77029234346641,-73.77029234346641,58.0,-73.8,-73.8,138.4556239181463,58.0000_-73.8000
6190,31,79,-280000.0,1700000.0,59.25785639414773,-73.42008504595964,-73.42008504595964,58.0,-73.8,-73.8,141.58516078105603,58.0000_-73.8000
6191,32,79,-260000.0,1700000.0,59.26977064759308,-73.06964154501264,-73.06964154501264,58.0,-73.8,-73.8,147.38160120952182,58.0000_-73.8000
6192,33,79,-240000.0,1700000.0,59.28080554596491,-72.71897842682544,-72.71897842682544,58.0,-73.8,-73.8,155.54691257880987,58.0000_-73.8000
6193,34,79,-220000.0,1700000.0,59.290960356931954,-72.36811234057791,-72.36811234057791,58.0,-73.8,-73.8,165.73118750740636,58.0000_-73.8000
6194,35,79,-200000.0,1700000.0,59.30023440594079,-72.01705999376064,-72.01705999376064,58.0,-72.3,-72.3,145.5029074130664,58.0000_-72.3000
6195,36,79,-180000.0,1700000.0,59.30862707641678,-71.66583814746448,-71.66583814746448,58.0,-72.3,-72.3,150.06348567692032,58.0000_-72.3000
6196,37,79,-160000.0,1700000.0,59.31613780994809,-71.31446361163145,-71.31446361163145,58.0,-72.3,-72.3,157.05254744390552,58.0000_-72.3000
6197,38,79,-140000.0,1700000.0,59.322766106452484,-70.96295324027066,-70.96295324027066,58.0,-72.3,-72.3,166.1638434227147,58.0000_-72.3000
6198,39,79,-120000.0,1700000.0,59.328511524327226,-70.61132392664254,-70.61132392664254,58.0,-70.8,-70.8,148.12615241997352,58.0000_-70.8000
6199,40,79,-100000.0,1700000.0,59.33337368058129,-70.25959259841476,-70.25959259841476,58.0,-70.8,-70.8,151.5203830853204,58.0000_-70.8000
6200,41,79,-80000.0,1700000.0,59.3373522509503,-69.90777621279318,-69.90777621279318,58.0,-70.8,-70.8,157.3975315529318,58.0000_-70.8000
6213,54,79,180000.0,1700000.0,59.30862707641678,-65.33416185253552,-65.33416185253552,58.0,-66.3,-66.3,155.86504077937116,58.0000_-66.3000
6214,55,79,200000.0,1700000.0,59.30023440594079,-64.98294000623936,-64.98294000623936,58.0,-66.3,-66.3,163.42023644918143,58.0000_-66.3000
6215,56,79,220000.0,1700000.0,59.290960356931954,-64.63188765942209,-64.63188765942209,58.0,-64.8,-64.8,143.87747257359345,58.0000_-64.8000
6242,18,80,-540000.0,1720000.0,59.20168830283576,-77.99458416377622,-77.99458416377622,58.0,-78.3,-78.3,134.78778238144625,58.0000_-78.3000
6243,19,80,-520000.0,1720000.0,59.22504592105452,-77.64682268863275,-77.64682268863275,58.0,-78.3,-78.3,141.37201677305612,58.0000_-78.3000
6244,20,80,-500000.0,1720000.0,59.247535063815924,-77.29862626720353,-77.29862626720353,58.0,-78.3,-78.3,150.34252473528662,58.0000_-78.3000
6245,21,80,-480000.0,1720000.0,59.269154255832426,-76.95001060095063,-76.95001060095063,58.0,-78.3,-78.3,161.30135287085062,58.0000_-78.3000
6246,22,80,-460000.0,1720000.0,59.289902076135085,-76.60099150876172,-76.60099150876172,58.0,-76.8,-76.8,143.89203090010545,58.0000_-76.8000
6247,23,80,-440000.0,1720000.0,59.309777158485524,-76.25158492292398,-76.25158492292398,58.0,-76.8,-76.8,149.05404078509176,58.0000_-76.8000
6248,24,80,-420000.0,1720000.0,59.32877819177334,-75.90180688501991,-75.90180688501991,58.0,-76.8,-76.8,156.61331692056817,58.0000_-76.8000
6249,25,80,-400000.0,1720000.0,59.34690392039901,-75.55167354174739,-75.55167354174739,58.0,-76.8,-76.8,166.24289873283416,58.0000_-76.8000
6250,26,80,-380000.0,1720000.0,59.36415314464186,-75.20120114066671,-75.20120114066671,58.0,-75.3,-75.3,151.79451866659795,58.0000_-75.3000
6251,27,80,-360000.0,1720000.0,59.38052472101294,-74.85040602587691,-74.85040602587691,58.0,-75.3,-75.3,155.68943073530093,58.0000_-75.3000
6252,28,80,-340000.0,1720000.0,59.39601756259222,-74.49930463362443,-74.49930463362443,58.0,-75.3,-75.3,161.9727714018058,58.0000_-75.3000
6253,29,80,-320000.0,1720000.0,59.41063063935045,-74.14791348784681,-74.14791348784681,58.0,-75.3,-75.3,170.38029316112033,58.0000_-75.3000
6254,30,80,-300000.0,1720000.0,59.424362978454724,-73.79624919565414,-73.79624919565414,58.0,-73.8,-73.8,158.38230371080766,58.0000_-73.8000
6255,31,80,-280000.0,1720000.0,59.43721366455812,-73.44432844275161,-73.44432844275161,58.0,-73.8,-73.8,161.12444229532855,58.0000_-73.8000
6256,32,80,-260000.0,1720000.0,59.449181840072804,-73.09216798880581,-73.09216798880581,58.0,-73.8,-73.8,166.23932841592966,58.0000_-73.8000
6257,33,80,-240000.0,1720000.0,59.46026670542655,-72.7397846627583,-72.7397846627583,58.0,-73.8,-73.8,173.51710143044644,58.0000_-73.8000
